,category,data_source,freq,tickers,cut,fields,vendor_tickers
3170,fx-implied-vol,bloomberg,daily,EURNOK25R3M,BGN,close,EURNOK25R3M BGN Curncy
3171,fx-implied-vol,bloomberg,daily,EURNOK25R4M,BGN,close,EURNOK25R4M BGN Curncy
3172,fx-implied-vol,bloomberg,daily,EURNOK25R6M,BGN,close,EURNOK25R6M BGN Curncy
3173,fx-implied-vol,bloomberg,daily,EURNOK25R9M,BGN,close,EURNOK25R9M BGN Curncy
3174,fx-implied-vol,bloomberg,daily,EURNOK25R1Y,BGN,close,EURNOK25R1Y BGN Curncy
3175,fx-implied-vol,bloomberg,daily,EURNOK25R2Y,BGN,close,EURNOK25R2Y BGN Curncy
3176,fx-implied-vol,bloomberg,daily,EURNOK25R3Y,BGN,close,EURNOK25R3Y BGN Curncy
3177,fx-implied-vol,bloomberg,daily,EURNOK25R5Y,BGN,close,EURNOK25R5Y BGN Curncy
3178,fx-implied-vol,bloomberg,daily,EURNOK10RON,BGN,close,EURNOK10RON BGN Curncy
3179,fx-implied-vol,bloomberg,daily,EURNOK10R1W,BGN,close,EURNOK10R1W BGN Curncy
3180,fx-implied-vol,bloomberg,daily,EURNOK10R2W,BGN,close,EURNOK10R2W BGN Curncy
3181,fx-implied-vol,bloomberg,daily,EURNOK10R3W,BGN,close,EURNOK10R3W BGN Curncy
3182,fx-implied-vol,bloomberg,daily,EURNOK10R1M,BGN,close,EURNOK10R1M BGN Curncy
3183,fx-implied-vol,bloomberg,daily,EURNOK10R2M,BGN,close,EURNOK10R2M BGN Curncy
3184,fx-implied-vol,bloomberg,daily,EURNOK10R3M,BGN,close,EURNOK10R3M BGN Curncy
3185,fx-implied-vol,bloomberg,daily,EURNOK10R4M,BGN,close,EURNOK10R4M BGN Curncy
3186,fx-implied-vol,bloomberg,daily,EURNOK10R6M,BGN,close,EURNOK10R6M BGN Curncy
3187,fx-implied-vol,bloomberg,daily,EURNOK10R9M,BGN,close,EURNOK10R9M BGN Curncy
3188,fx-implied-vol,bloomberg,daily,EURNOK10R1Y,BGN,close,EURNOK10R1Y BGN Curncy
3189,fx-implied-vol,bloomberg,daily,EURNOK10R2Y,BGN,close,EURNOK10R2Y BGN Curncy
3190,fx-implied-vol,bloomberg,daily,EURNOK10R3Y,BGN,close,EURNOK10R3Y BGN Curncy
3191,fx-implied-vol,bloomberg,daily,EURNOK10R5Y,BGN,close,EURNOK10R5Y BGN Curncy
3192,fx-implied-vol,bloomberg,daily,EURNOK25BON,BGN,close,EURNOK25BON BGN Curncy
3193,fx-implied-vol,bloomberg,daily,EURNOK25B1W,BGN,close,EURNOK25B1W BGN Curncy
3194,fx-implied-vol,bloomberg,daily,EURNOK25B2W,BGN,close,EURNOK25B2W BGN Curncy
3195,fx-implied-vol,bloomberg,daily,EURNOK25B3W,BGN,close,EURNOK25B3W BGN Curncy
3196,fx-implied-vol,bloomberg,daily,EURNOK25B1M,BGN,close,EURNOK25B1M BGN Curncy
3197,fx-implied-vol,bloomberg,daily,EURNOK25B2M,BGN,close,EURNOK25B2M BGN Curncy
3198,fx-implied-vol,bloomberg,daily,EURNOK25B3M,BGN,close,EURNOK25B3M BGN Curncy
3199,fx-implied-vol,bloomberg,daily,EURNOK25B4M,BGN,close,EURNOK25B4M BGN Curncy
3200,fx-implied-vol,bloomberg,daily,EURNOK25B6M,BGN,close,EURNOK25B6M BGN Curncy
3201,fx-implied-vol,bloomberg,daily,EURNOK25B9M,BGN,close,EURNOK25B9M BGN Curncy
3202,fx-implied-vol,bloomberg,daily,EURNOK25B1Y,BGN,close,EURNOK25B1Y BGN Curncy
3203,fx-implied-vol,bloomberg,daily,EURNOK25B2Y,BGN,close,EURNOK25B2Y BGN Curncy
3204,fx-implied-vol,bloomberg,daily,EURNOK25B3Y,BGN,close,EURNOK25B3Y BGN Curncy
3205,fx-implied-vol,bloomberg,daily,EURNOK25B5Y,BGN,close,EURNOK25B5Y BGN Curncy
3206,fx-implied-vol,bloomberg,daily,EURNOK10BON,BGN,close,EURNOK10BON BGN Curncy
3207,fx-implied-vol,bloomberg,daily,EURNOK10B1W,BGN,close,EURNOK10B1W BGN Curncy
3208,fx-implied-vol,bloomberg,daily,EURNOK10B2W,BGN,close,EURNOK10B2W BGN Curncy
3209,fx-implied-vol,bloomberg,daily,EURNOK10B3W,BGN,close,EURNOK10B3W BGN Curncy
3210,fx-implied-vol,bloomberg,daily,EURNOK10B1M,BGN,close,EURNOK10B1M BGN Curncy
3211,fx-implied-vol,bloomberg,daily,EURNOK10B2M,BGN,close,EURNOK10B2M BGN Curncy
3212,fx-implied-vol,bloomberg,daily,EURNOK10B3M,BGN,close,EURNOK10B3M BGN Curncy
3213,fx-implied-vol,bloomberg,daily,EURNOK10B4M,BGN,close,EURNOK10B4M BGN Curncy
3214,fx-implied-vol,bloomberg,daily,EURNOK10B6M,BGN,close,EURNOK10B6M BGN Curncy
3215,fx-implied-vol,bloomberg,daily,EURNOK10B9M,BGN,close,EURNOK10B9M BGN Curncy
3216,fx-implied-vol,bloomberg,daily,EURNOK10B1Y,BGN,close,EURNOK10B1Y BGN Curncy
3217,fx-implied-vol,bloomberg,daily,EURNOK10B2Y,BGN,close,EURNOK10B2Y BGN Curncy
3218,fx-implied-vol,bloomberg,daily,EURNOK10B3Y,BGN,close,EURNOK10B3Y BGN Curncy
3219,fx-implied-vol,bloomberg,daily,EURNOK10B5Y,BGN,close,EURNOK10B5Y BGN Curncy
3220,fx-implied-vol,bloomberg,daily,EURSEKVON,BGN,close,EURSEKVON BGN Curncy
3221,fx-implied-vol,bloomberg,daily,EURSEKV1W,BGN,close,EURSEKV1W BGN Curncy
3222,fx-implied-vol,bloomberg,daily,EURSEKV2W,BGN,close,EURSEKV2W BGN Curncy
3223,fx-implied-vol,bloomberg,daily,EURSEKV3W,BGN,close,EURSEKV3W BGN Curncy
3224,fx-implied-vol,bloomberg,daily,EURSEKV1M,BGN,close,EURSEKV1M BGN Curncy
3225,fx-implied-vol,bloomberg,daily,EURSEKV2M,BGN,close,EURSEKV2M BGN Curncy
3226,fx-implied-vol,bloomberg,daily,EURSEKV3M,BGN,close,EURSEKV3M BGN Curncy
3227,fx-implied-vol,bloomberg,daily,EURSEKV4M,BGN,close,EURSEKV4M BGN Curncy
3228,fx-implied-vol,bloomberg,daily,EURSEKV6M,BGN,close,EURSEKV6M BGN Curncy
3229,fx-implied-vol,bloomberg,daily,EURSEKV9M,BGN,close,EURSEKV9M BGN Curncy
3230,fx-implied-vol,bloomberg,daily,EURSEKV1Y,BGN,close,EURSEKV1Y BGN Curncy
3231,fx-implied-vol,bloomberg,daily,EURSEKV2Y,BGN,close,EURSEKV2Y BGN Curncy
3232,fx-implied-vol,bloomberg,daily,EURSEKV3Y,BGN,close,EURSEKV3Y BGN Curncy
3233,fx-implied-vol,bloomberg,daily,EURSEKV5Y,BGN,close,EURSEKV5Y BGN Curncy
3234,fx-implied-vol,bloomberg,daily,EURSEK25RON,BGN,close,EURSEK25RON BGN Curncy
3235,fx-implied-vol,bloomberg,daily,EURSEK25R1W,BGN,close,EURSEK25R1W BGN Curncy
3236,fx-implied-vol,bloomberg,daily,EURSEK25R2W,BGN,close,EURSEK25R2W BGN Curncy
3237,fx-implied-vol,bloomberg,daily,EURSEK25R3W,BGN,close,EURSEK25R3W BGN Curncy
3238,fx-implied-vol,bloomberg,daily,EURSEK25R1M,BGN,close,EURSEK25R1M BGN Curncy
3239,fx-implied-vol,bloomberg,daily,EURSEK25R2M,BGN,close,EURSEK25R2M BGN Curncy
3240,fx-implied-vol,bloomberg,daily,EURSEK25R3M,BGN,close,EURSEK25R3M BGN Curncy
3241,fx-implied-vol,bloomberg,daily,EURSEK25R4M,BGN,close,EURSEK25R4M BGN Curncy
3242,fx-implied-vol,bloomberg,daily,EURSEK25R6M,BGN,close,EURSEK25R6M BGN Curncy
3243,fx-implied-vol,bloomberg,daily,EURSEK25R9M,BGN,close,EURSEK25R9M BGN Curncy
3244,fx-implied-vol,bloomberg,daily,EURSEK25R1Y,BGN,close,EURSEK25R1Y BGN Curncy
3245,fx-implied-vol,bloomberg,daily,EURSEK25R2Y,BGN,close,EURSEK25R2Y BGN Curncy
3246,fx-implied-vol,bloomberg,daily,EURSEK25R3Y,BGN,close,EURSEK25R3Y BGN Curncy
3247,fx-implied-vol,bloomberg,daily,EURSEK25R5Y,BGN,close,EURSEK25R5Y BGN Curncy
3248,fx-implied-vol,bloomberg,daily,EURSEK10RON,BGN,close,EURSEK10RON BGN Curncy
3249,fx-implied-vol,bloomberg,daily,EURSEK10R1W,BGN,close,EURSEK10R1W BGN Curncy
3250,fx-implied-vol,bloomberg,daily,EURSEK10R2W,BGN,close,EURSEK10R2W BGN Curncy
3251,fx-implied-vol,bloomberg,daily,EURSEK10R3W,BGN,close,EURSEK10R3W BGN Curncy
3252,fx-implied-vol,bloomberg,daily,EURSEK10R1M,BGN,close,EURSEK10R1M BGN Curncy
3253,fx-implied-vol,bloomberg,daily,EURSEK10R2M,BGN,close,EURSEK10R2M BGN Curncy
3254,fx-implied-vol,bloomberg,daily,EURSEK10R3M,BGN,close,EURSEK10R3M BGN Curncy
3255,fx-implied-vol,bloomberg,daily,EURSEK10R4M,BGN,close,EURSEK10R4M BGN Curncy
3256,fx-implied-vol,bloomberg,daily,EURSEK10R6M,BGN,close,EURSEK10R6M BGN Curncy
3257,fx-implied-vol,bloomberg,daily,EURSEK10R9M,BGN,close,EURSEK10R9M BGN Curncy
3258,fx-implied-vol,bloomberg,daily,EURSEK10R1Y,BGN,close,EURSEK10R1Y BGN Curncy
3259,fx-implied-vol,bloomberg,daily,EURSEK10R2Y,BGN,close,EURSEK10R2Y BGN Curncy
3260,fx-implied-vol,bloomberg,daily,EURSEK10R3Y,BGN,close,EURSEK10R3Y BGN Curncy
3261,fx-implied-vol,bloomberg,daily,EURSEK10R5Y,BGN,close,EURSEK10R5Y BGN Curncy
3262,fx-implied-vol,bloomberg,daily,EURSEK25BON,BGN,close,EURSEK25BON BGN Curncy
3263,fx-implied-vol,bloomberg,daily,EURSEK25B1W,BGN,close,EURSEK25B1W BGN Curncy
3264,fx-implied-vol,bloomberg,daily,EURSEK25B2W,BGN,close,EURSEK25B2W BGN Curncy
3265,fx-implied-vol,bloomberg,daily,EURSEK25B3W,BGN,close,EURSEK25B3W BGN Curncy
3266,fx-implied-vol,bloomberg,daily,EURSEK25B1M,BGN,close,EURSEK25B1M BGN Curncy
3267,fx-implied-vol,bloomberg,daily,EURSEK25B2M,BGN,close,EURSEK25B2M BGN Curncy
3268,fx-implied-vol,bloomberg,daily,EURSEK25B3M,BGN,close,EURSEK25B3M BGN Curncy
3269,fx-implied-vol,bloomberg,daily,EURSEK25B4M,BGN,close,EURSEK25B4M BGN Curncy
3270,fx-implied-vol,bloomberg,daily,EURSEK25B6M,BGN,close,EURSEK25B6M BGN Curncy
3271,fx-implied-vol,bloomberg,daily,EURSEK25B9M,BGN,close,EURSEK25B9M BGN Curncy
3272,fx-implied-vol,bloomberg,daily,EURSEK25B1Y,BGN,close,EURSEK25B1Y BGN Curncy
3273,fx-implied-vol,bloomberg,daily,EURSEK25B2Y,BGN,close,EURSEK25B2Y BGN Curncy
3274,fx-implied-vol,bloomberg,daily,EURSEK25B3Y,BGN,close,EURSEK25B3Y BGN Curncy
3275,fx-implied-vol,bloomberg,daily,EURSEK25B5Y,BGN,close,EURSEK25B5Y BGN Curncy
3276,fx-implied-vol,bloomberg,daily,EURSEK10BON,BGN,close,EURSEK10BON BGN Curncy
3277,fx-implied-vol,bloomberg,daily,EURSEK10B1W,BGN,close,EURSEK10B1W BGN Curncy
3278,fx-implied-vol,bloomberg,daily,EURSEK10B2W,BGN,close,EURSEK10B2W BGN Curncy
3279,fx-implied-vol,bloomberg,daily,EURSEK10B3W,BGN,close,EURSEK10B3W BGN Curncy
3280,fx-implied-vol,bloomberg,daily,EURSEK10B1M,BGN,close,EURSEK10B1M BGN Curncy
3281,fx-implied-vol,bloomberg,daily,EURSEK10B2M,BGN,close,EURSEK10B2M BGN Curncy
3282,fx-implied-vol,bloomberg,daily,EURSEK10B3M,BGN,close,EURSEK10B3M BGN Curncy
3283,fx-implied-vol,bloomberg,daily,EURSEK10B4M,BGN,close,EURSEK10B4M BGN Curncy
3284,fx-implied-vol,bloomberg,daily,EURSEK10B6M,BGN,close,EURSEK10B6M BGN Curncy
3285,fx-implied-vol,bloomberg,daily,EURSEK10B9M,BGN,close,EURSEK10B9M BGN Curncy
3286,fx-implied-vol,bloomberg,daily,EURSEK10B1Y,BGN,close,EURSEK10B1Y BGN Curncy
3287,fx-implied-vol,bloomberg,daily,EURSEK10B2Y,BGN,close,EURSEK10B2Y BGN Curncy
3288,fx-implied-vol,bloomberg,daily,EURSEK10B3Y,BGN,close,EURSEK10B3Y BGN Curncy
3289,fx-implied-vol,bloomberg,daily,EURSEK10B5Y,BGN,close,EURSEK10B5Y BGN Curncy
3290,fx-implied-vol,bloomberg,daily,USDJPYVON,BGN,close,USDJPYVON BGN Curncy
3291,fx-implied-vol,bloomberg,daily,USDJPYV1W,BGN,close,USDJPYV1W BGN Curncy
3292,fx-implied-vol,bloomberg,daily,USDJPYV2W,BGN,close,USDJPYV2W BGN Curncy
3293,fx-implied-vol,bloomberg,daily,USDJPYV3W,BGN,close,USDJPYV3W BGN Curncy
3294,fx-implied-vol,bloomberg,daily,USDJPYV1M,BGN,close,USDJPYV1M BGN Curncy
3295,fx-implied-vol,bloomberg,daily,USDJPYV2M,BGN,close,USDJPYV2M BGN Curncy
3296,fx-implied-vol,bloomberg,daily,USDJPYV3M,BGN,close,USDJPYV3M BGN Curncy
3297,fx-implied-vol,bloomberg,daily,USDJPYV4M,BGN,close,USDJPYV4M BGN Curncy
3298,fx-implied-vol,bloomberg,daily,USDJPYV6M,BGN,close,USDJPYV6M BGN Curncy
3299,fx-implied-vol,bloomberg,daily,USDJPYV9M,BGN,close,USDJPYV9M BGN Curncy
3300,fx-implied-vol,bloomberg,daily,USDJPYV1Y,BGN,close,USDJPYV1Y BGN Curncy
3301,fx-implied-vol,bloomberg,daily,USDJPYV2Y,BGN,close,USDJPYV2Y BGN Curncy
3302,fx-implied-vol,bloomberg,daily,USDJPYV3Y,BGN,close,USDJPYV3Y BGN Curncy
3303,fx-implied-vol,bloomberg,daily,USDJPYV5Y,BGN,close,USDJPYV5Y BGN Curncy
3304,fx-implied-vol,bloomberg,daily,USDJPY25RON,BGN,close,USDJPY25RON BGN Curncy
3305,fx-implied-vol,bloomberg,daily,USDJPY25R1W,BGN,close,USDJPY25R1W BGN Curncy
3306,fx-implied-vol,bloomberg,daily,USDJPY25R2W,BGN,close,USDJPY25R2W BGN Curncy
3307,fx-implied-vol,bloomberg,daily,USDJPY25R3W,BGN,close,USDJPY25R3W BGN Curncy
3308,fx-implied-vol,bloomberg,daily,USDJPY25R1M,BGN,close,USDJPY25R1M BGN Curncy
3309,fx-implied-vol,bloomberg,daily,USDJPY25R2M,BGN,close,USDJPY25R2M BGN Curncy
3310,fx-implied-vol,bloomberg,daily,USDJPY25R3M,BGN,close,USDJPY25R3M BGN Curncy
3311,fx-implied-vol,bloomberg,daily,USDJPY25R4M,BGN,close,USDJPY25R4M BGN Curncy
3312,fx-implied-vol,bloomberg,daily,USDJPY25R6M,BGN,close,USDJPY25R6M BGN Curncy
3313,fx-implied-vol,bloomberg,daily,USDJPY25R9M,BGN,close,USDJPY25R9M BGN Curncy
3314,fx-implied-vol,bloomberg,daily,USDJPY25R1Y,BGN,close,USDJPY25R1Y BGN Curncy
3315,fx-implied-vol,bloomberg,daily,USDJPY25R2Y,BGN,close,USDJPY25R2Y BGN Curncy
3316,fx-implied-vol,bloomberg,daily,USDJPY25R3Y,BGN,close,USDJPY25R3Y BGN Curncy
3317,fx-implied-vol,bloomberg,daily,USDJPY25R5Y,BGN,close,USDJPY25R5Y BGN Curncy
3318,fx-implied-vol,bloomberg,daily,USDJPY10RON,BGN,close,USDJPY10RON BGN Curncy
3319,fx-implied-vol,bloomberg,daily,USDJPY10R1W,BGN,close,USDJPY10R1W BGN Curncy
3320,fx-implied-vol,bloomberg,daily,USDJPY10R2W,BGN,close,USDJPY10R2W BGN Curncy
3321,fx-implied-vol,bloomberg,daily,USDJPY10R3W,BGN,close,USDJPY10R3W BGN Curncy
3322,fx-implied-vol,bloomberg,daily,USDJPY10R1M,BGN,close,USDJPY10R1M BGN Curncy
3323,fx-implied-vol,bloomberg,daily,USDJPY10R2M,BGN,close,USDJPY10R2M BGN Curncy
3324,fx-implied-vol,bloomberg,daily,USDJPY10R3M,BGN,close,USDJPY10R3M BGN Curncy
3325,fx-implied-vol,bloomberg,daily,USDJPY10R4M,BGN,close,USDJPY10R4M BGN Curncy
3326,fx-implied-vol,bloomberg,daily,USDJPY10R6M,BGN,close,USDJPY10R6M BGN Curncy
3327,fx-implied-vol,bloomberg,daily,USDJPY10R9M,BGN,close,USDJPY10R9M BGN Curncy
3328,fx-implied-vol,bloomberg,daily,USDJPY10R1Y,BGN,close,USDJPY10R1Y BGN Curncy
3329,fx-implied-vol,bloomberg,daily,USDJPY10R2Y,BGN,close,USDJPY10R2Y BGN Curncy
3330,fx-implied-vol,bloomberg,daily,USDJPY10R3Y,BGN,close,USDJPY10R3Y BGN Curncy
3331,fx-implied-vol,bloomberg,daily,USDJPY10R5Y,BGN,close,USDJPY10R5Y BGN Curncy
3332,fx-implied-vol,bloomberg,daily,USDJPY25BON,BGN,close,USDJPY25BON BGN Curncy
3333,fx-implied-vol,bloomberg,daily,USDJPY25B1W,BGN,close,USDJPY25B1W BGN Curncy
3334,fx-implied-vol,bloomberg,daily,USDJPY25B2W,BGN,close,USDJPY25B2W BGN Curncy
3335,fx-implied-vol,bloomberg,daily,USDJPY25B3W,BGN,close,USDJPY25B3W BGN Curncy
3336,fx-implied-vol,bloomberg,daily,USDJPY25B1M,BGN,close,USDJPY25B1M BGN Curncy
3337,fx-implied-vol,bloomberg,daily,USDJPY25B2M,BGN,close,USDJPY25B2M BGN Curncy
3338,fx-implied-vol,bloomberg,daily,USDJPY25B3M,BGN,close,USDJPY25B3M BGN Curncy
3339,fx-implied-vol,bloomberg,daily,USDJPY25B4M,BGN,close,USDJPY25B4M BGN Curncy
3340,fx-implied-vol,bloomberg,daily,USDJPY25B6M,BGN,close,USDJPY25B6M BGN Curncy
3341,fx-implied-vol,bloomberg,daily,USDJPY25B9M,BGN,close,USDJPY25B9M BGN Curncy
3342,fx-implied-vol,bloomberg,daily,USDJPY25B1Y,BGN,close,USDJPY25B1Y BGN Curncy
3343,fx-implied-vol,bloomberg,daily,USDJPY25B2Y,BGN,close,USDJPY25B2Y BGN Curncy
3344,fx-implied-vol,bloomberg,daily,USDJPY25B3Y,BGN,close,USDJPY25B3Y BGN Curncy
3345,fx-implied-vol,bloomberg,daily,USDJPY25B5Y,BGN,close,USDJPY25B5Y BGN Curncy
3346,fx-implied-vol,bloomberg,daily,USDJPY10BON,BGN,close,USDJPY10BON BGN Curncy
3347,fx-implied-vol,bloomberg,daily,USDJPY10B1W,BGN,close,USDJPY10B1W BGN Curncy
3348,fx-implied-vol,bloomberg,daily,USDJPY10B2W,BGN,close,USDJPY10B2W BGN Curncy
3349,fx-implied-vol,bloomberg,daily,USDJPY10B3W,BGN,close,USDJPY10B3W BGN Curncy
3350,fx-implied-vol,bloomberg,daily,USDJPY10B1M,BGN,close,USDJPY10B1M BGN Curncy
3351,fx-implied-vol,bloomberg,daily,USDJPY10B2M,BGN,close,USDJPY10B2M BGN Curncy
3352,fx-implied-vol,bloomberg,daily,USDJPY10B3M,BGN,close,USDJPY10B3M BGN Curncy
3353,fx-implied-vol,bloomberg,daily,USDJPY10B4M,BGN,close,USDJPY10B4M BGN Curncy
3354,fx-implied-vol,bloomberg,daily,USDJPY10B6M,BGN,close,USDJPY10B6M BGN Curncy
3355,fx-implied-vol,bloomberg,daily,USDJPY10B9M,BGN,close,USDJPY10B9M BGN Curncy
3356,fx-implied-vol,bloomberg,daily,USDJPY10B1Y,BGN,close,USDJPY10B1Y BGN Curncy
3357,fx-implied-vol,bloomberg,daily,USDJPY10B2Y,BGN,close,USDJPY10B2Y BGN Curncy
3358,fx-implied-vol,bloomberg,daily,USDJPY10B3Y,BGN,close,USDJPY10B3Y BGN Curncy
3359,fx-implied-vol,bloomberg,daily,USDJPY10B5Y,BGN,close,USDJPY10B5Y BGN Curncy
3360,fx-implied-vol,bloomberg,daily,USDNOKVON,BGN,close,USDNOKVON BGN Curncy
3361,fx-implied-vol,bloomberg,daily,USDNOKV1W,BGN,close,USDNOKV1W BGN Curncy
3362,fx-implied-vol,bloomberg,daily,USDNOKV2W,BGN,close,USDNOKV2W BGN Curncy
3363,fx-implied-vol,bloomberg,daily,USDNOKV3W,BGN,close,USDNOKV3W BGN Curncy
3364,fx-implied-vol,bloomberg,daily,USDNOKV1M,BGN,close,USDNOKV1M BGN Curncy
3365,fx-implied-vol,bloomberg,daily,USDNOKV2M,BGN,close,USDNOKV2M BGN Curncy
3366,fx-implied-vol,bloomberg,daily,USDNOKV3M,BGN,close,USDNOKV3M BGN Curncy
3367,fx-implied-vol,bloomberg,daily,USDNOKV4M,BGN,close,USDNOKV4M BGN Curncy
3368,fx-implied-vol,bloomberg,daily,USDNOKV6M,BGN,close,USDNOKV6M BGN Curncy
3369,fx-implied-vol,bloomberg,daily,USDNOKV9M,BGN,close,USDNOKV9M BGN Curncy
3370,fx-implied-vol,bloomberg,daily,USDNOKV1Y,BGN,close,USDNOKV1Y BGN Curncy
3371,fx-implied-vol,bloomberg,daily,USDNOKV2Y,BGN,close,USDNOKV2Y BGN Curncy
3372,fx-implied-vol,bloomberg,daily,USDNOKV3Y,BGN,close,USDNOKV3Y BGN Curncy
3373,fx-implied-vol,bloomberg,daily,USDNOKV5Y,BGN,close,USDNOKV5Y BGN Curncy
3374,fx-implied-vol,bloomberg,daily,USDNOK25RON,BGN,close,USDNOK25RON BGN Curncy
3375,fx-implied-vol,bloomberg,daily,USDNOK25R1W,BGN,close,USDNOK25R1W BGN Curncy
3376,fx-implied-vol,bloomberg,daily,USDNOK25R2W,BGN,close,USDNOK25R2W BGN Curncy
3377,fx-implied-vol,bloomberg,daily,USDNOK25R3W,BGN,close,USDNOK25R3W BGN Curncy
3378,fx-implied-vol,bloomberg,daily,USDNOK25R1M,BGN,close,USDNOK25R1M BGN Curncy
3379,fx-implied-vol,bloomberg,daily,USDNOK25R2M,BGN,close,USDNOK25R2M BGN Curncy
3380,fx-implied-vol,bloomberg,daily,USDNOK25R3M,BGN,close,USDNOK25R3M BGN Curncy
3381,fx-implied-vol,bloomberg,daily,USDNOK25R4M,BGN,close,USDNOK25R4M BGN Curncy
3382,fx-implied-vol,bloomberg,daily,USDNOK25R6M,BGN,close,USDNOK25R6M BGN Curncy
3383,fx-implied-vol,bloomberg,daily,USDNOK25R9M,BGN,close,USDNOK25R9M BGN Curncy
3384,fx-implied-vol,bloomberg,daily,USDNOK25R1Y,BGN,close,USDNOK25R1Y BGN Curncy
3385,fx-implied-vol,bloomberg,daily,USDNOK25R2Y,BGN,close,USDNOK25R2Y BGN Curncy
3386,fx-implied-vol,bloomberg,daily,USDNOK25R3Y,BGN,close,USDNOK25R3Y BGN Curncy
3387,fx-implied-vol,bloomberg,daily,USDNOK25R5Y,BGN,close,USDNOK25R5Y BGN Curncy
3388,fx-implied-vol,bloomberg,daily,USDNOK10RON,BGN,close,USDNOK10RON BGN Curncy
3389,fx-implied-vol,bloomberg,daily,USDNOK10R1W,BGN,close,USDNOK10R1W BGN Curncy
3390,fx-implied-vol,bloomberg,daily,USDNOK10R2W,BGN,close,USDNOK10R2W BGN Curncy
3391,fx-implied-vol,bloomberg,daily,USDNOK10R3W,BGN,close,USDNOK10R3W BGN Curncy
3392,fx-implied-vol,bloomberg,daily,USDNOK10R1M,BGN,close,USDNOK10R1M BGN Curncy
3393,fx-implied-vol,bloomberg,daily,USDNOK10R2M,BGN,close,USDNOK10R2M BGN Curncy
3394,fx-implied-vol,bloomberg,daily,USDNOK10R3M,BGN,close,USDNOK10R3M BGN Curncy
3395,fx-implied-vol,bloomberg,daily,USDNOK10R4M,BGN,close,USDNOK10R4M BGN Curncy
3396,fx-implied-vol,bloomberg,daily,USDNOK10R6M,BGN,close,USDNOK10R6M BGN Curncy
3397,fx-implied-vol,bloomberg,daily,USDNOK10R9M,BGN,close,USDNOK10R9M BGN Curncy
3398,fx-implied-vol,bloomberg,daily,USDNOK10R1Y,BGN,close,USDNOK10R1Y BGN Curncy
3399,fx-implied-vol,bloomberg,daily,USDNOK10R2Y,BGN,close,USDNOK10R2Y BGN Curncy
3400,fx-implied-vol,bloomberg,daily,USDNOK10R3Y,BGN,close,USDNOK10R3Y BGN Curncy
3401,fx-implied-vol,bloomberg,daily,USDNOK10R5Y,BGN,close,USDNOK10R5Y BGN Curncy
3402,fx-implied-vol,bloomberg,daily,USDNOK25BON,BGN,close,USDNOK25BON BGN Curncy
3403,fx-implied-vol,bloomberg,daily,USDNOK25B1W,BGN,close,USDNOK25B1W BGN Curncy
3404,fx-implied-vol,bloomberg,daily,USDNOK25B2W,BGN,close,USDNOK25B2W BGN Curncy
3405,fx-implied-vol,bloomberg,daily,USDNOK25B3W,BGN,close,USDNOK25B3W BGN Curncy
3406,fx-implied-vol,bloomberg,daily,USDNOK25B1M,BGN,close,USDNOK25B1M BGN Curncy
3407,fx-implied-vol,bloomberg,daily,USDNOK25B2M,BGN,close,USDNOK25B2M BGN Curncy
3408,fx-implied-vol,bloomberg,daily,USDNOK25B3M,BGN,close,USDNOK25B3M BGN Curncy
3409,fx-implied-vol,bloomberg,daily,USDNOK25B4M,BGN,close,USDNOK25B4M BGN Curncy
3410,fx-implied-vol,bloomberg,daily,USDNOK25B6M,BGN,close,USDNOK25B6M BGN Curncy
3411,fx-implied-vol,bloomberg,daily,USDNOK25B9M,BGN,close,USDNOK25B9M BGN Curncy
3412,fx-implied-vol,bloomberg,daily,USDNOK25B1Y,BGN,close,USDNOK25B1Y BGN Curncy
3413,fx-implied-vol,bloomberg,daily,USDNOK25B2Y,BGN,close,USDNOK25B2Y BGN Curncy
3414,fx-implied-vol,bloomberg,daily,USDNOK25B3Y,BGN,close,USDNOK25B3Y BGN Curncy
3415,fx-implied-vol,bloomberg,daily,USDNOK25B5Y,BGN,close,USDNOK25B5Y BGN Curncy
3416,fx-implied-vol,bloomberg,daily,USDNOK10BON,BGN,close,USDNOK10BON BGN Curncy
3417,fx-implied-vol,bloomberg,daily,USDNOK10B1W,BGN,close,USDNOK10B1W BGN Curncy
3418,fx-implied-vol,bloomberg,daily,USDNOK10B2W,BGN,close,USDNOK10B2W BGN Curncy
3419,fx-implied-vol,bloomberg,daily,USDNOK10B3W,BGN,close,USDNOK10B3W BGN Curncy
3420,fx-implied-vol,bloomberg,daily,USDNOK10B1M,BGN,close,USDNOK10B1M BGN Curncy
3421,fx-implied-vol,bloomberg,daily,USDNOK10B2M,BGN,close,USDNOK10B2M BGN Curncy
3422,fx-implied-vol,bloomberg,daily,USDNOK10B3M,BGN,close,USDNOK10B3M BGN Curncy
3423,fx-implied-vol,bloomberg,daily,USDNOK10B4M,BGN,close,USDNOK10B4M BGN Curncy
3424,fx-implied-vol,bloomberg,daily,USDNOK10B6M,BGN,close,USDNOK10B6M BGN Curncy
3425,fx-implied-vol,bloomberg,daily,USDNOK10B9M,BGN,close,USDNOK10B9M BGN Curncy
3426,fx-implied-vol,bloomberg,daily,USDNOK10B1Y,BGN,close,USDNOK10B1Y BGN Curncy
3427,fx-implied-vol,bloomberg,daily,USDNOK10B2Y,BGN,close,USDNOK10B2Y BGN Curncy
